0 2 30 2 8.36083e+12 0 0 0 0 0 0 0 0 3.47888e-13 
0 2 30 2 8.36083e+12 0 0 0 0 0 0 0 0 3.47888e-13 
0 2 30 2 8.36083e+12 0 0 0 0 0 0 0 0 3.47888e-13 
0 2 30 2 8.36083e+12 0 0 0 0 0 0 0 0 3.47888e-13 
0 2 30 2 8.36083e+12 0 0 0 0 0 0 0 0 3.47888e-13 
0 2 30 2 8.36083e+12 0 0 0 0 0 0 0 0 3.47888e-13 
0 2 30 2 8.36083e+12 0 0 0 0 0 0 0 0 3.47888e-13 
0 2 30 2 8.36083e+12 0 0 0 0 0 0 0 0 3.47888e-13 
0 2 30 2 8.36083e+12 0 0 0 0 0 0 0 0 3.47888e-13 
0 2 30 2 8.36083e+12 0 0 0 0 0 0 0 0 3.47888e-13 
0 2 30 2 8.36083e+12 0 0 0 0 0 0 0 0 3.47888e-13 
0 2 30 2 8.36083e+12 0 0 0 0 0 0 0 0 3.47888e-13 
0 2 30 2 8.36083e+12 0 0 0 0 0 0 0 0 3.47888e-13 
0 2 30 2 8.36083e+12 0 0 0 0 0 0 0 0 3.47888e-13 
0 2 30 2 8.36083e+12 0 0 0 0 0 0 0 0 3.47888e-13 
0 2 30 2 8.36083e+12 0 0 0 0 0 0 0 0 3.47888e-13 
0 2 30 2 8.36083e+12 0 0 0 0 0 0 0 0 3.47888e-13 
0 2 30 2 8.36083e+12 0 0 0 0 0 0 0 0 3.47888e-13 
0 2 30 2 8.36083e+12 0 0 0 0 0 0 0 0 3.47888e-13 
0 2 30 2 8.36083e+12 0 0 0 0 0 0 0 0 3.47888e-13 
0 2 30 2 8.36083e+12 0 0 0 0 0 0 0 0 3.47888e-13 
0 2 30 2 8.36083e+12 0 0 0 0 0 0 0 0 3.47888e-13 
0 2 30 2 8.36083e+12 0 0 0 0 0 0 0 0 3.47888e-13 
0 2 30 2 8.36083e+12 -0.0515864 -1540.14 -0.0272858 -132.363 -1.56536 225.841 2.94885e-05 0 2.32379e-06 
0 2 30 2 8.36083e+12 0.0816603 -33281.1 0.0249611 -914.165 -10.1452 -5253.81 0.0135698 0 0.00136904 
0 2 30 2 8.36083e+12 -0.742826 -513521 -0.191941 143687 43.6042 113877 3.09223 0 0.376671 
0 2 30 2 8.36083e+12 -5.92106 -5.68592e+06 -2.29951 164604 94.5752 -326900 360.357 0 53.2188 
0 2 30 2 8.36082e+12 -22.6801 -4.48842e+07 54.9821 1.28149e+07 30.4513 1.37892e+07 20880 0 3850.72 
0 2 30 2 8.36082e+12 -365.061 -2.53763e+08 89.7079 -533074 -281.669 -3.88005e+06 606640 0 141331 
0 2 29.9999 2 8.36082e+12 -1065.95 -1.01124e+09 135.892 1.08077e+06 2276.02 5.80707e+06 8.29865e+06 0 2.56763e+06 
0 2 29.9997 2 8.3608e+12 -1661.7 -2.83791e+09 49.8303 663896 562.142 6.94845e+06 5.22259e+07 0 2.21597e+07 
0 2 29.9993 2 8.36078e+12 -2282.39 -5.64071e+09 -138.151 1.60947e+06 204.267 9.88031e+06 1.46108e+08 0 8.90626e+07 
0 2 29.9989 2 8.36076e+12 -3030.69 -8.48281e+09 -333.195 389889 2047.63 1.63844e+07 2.1513e+08 0 1.81337e+08 
0 2 29.9988 2 8.36076e+12 -3084.87 -1.13012e+10 -687.421 694322 3316.49 2.20213e+07 2.68412e+08 0 2.62979e+08 
0 2 29.9988 2 8.36077e+12 -2029.51 -1.46006e+10 -1368.87 -1.66114e+06 3744.94 1.5883e+07 3.39544e+08 0 3.45925e+08 
0 2 29.9988 2 8.36079e+12 -305.808 -1.84831e+10 -2560.91 -5.13592e+06 3055.15 237390 4.21303e+08 0 4.34396e+08 
0 2 29.9988 2 8.3608e+12 732.769 -2.29224e+10 -4547.78 -2.51573e+06 8666.17 8.11852e+06 5.13998e+08 0 5.25588e+08 
0 2 29.9988 2 8.36082e+12 1428.67 -2.78057e+10 -6544.03 -1.1854e+07 9659.33 9.25877e+06 6.13882e+08 0 6.17181e+08 
0 2 29.9988 2 8.36084e+12 2837.35 -3.28833e+10 -8122.88 -5.2166e+06 5194.99 -5.39123e+06 7.14942e+08 0 7.08794e+08 
0 2 29.9987 2 8.36085e+12 4807.77 -3.79885e+10 -9592.31 -7.38662e+06 11879.2 3.68537e+06 8.13322e+08 0 7.9521e+08 
