2 0 -500 -5000 -500 500 5000 5000 
200 -5800 499.958907968091 0 0.1 0 0 0 -821840638.2 100 0 0 0 0 0 0 0
-200 -5800 499.958907968091 0 0.1 0 0 0 -821840638.2 100 0 0 0 0 0 0 0
2 49.92105352 -500 -5000 -500 500 5000 5000 
199.999984715625 -5795.00736838814 499.947146595142 -6.183891159e-07 0.1000221575 0.0002071658648 -1128.391732 42295.21082 32139896.42 100 0 0 0 0 0 0 0
-199.999984715625 -5795.00736838814 499.947146595133 6.18389113e-07 0.1000221575 0.0002071658669 1128.391674 42295.21085 32139896.47 100 0 0 0 0 0 0 0
2 99.84210704 -500 -5000 -500 500 5000 5000 
199.999938065184 -5790.01355921266 499.948861117568 -1.257376072e-06 0.1000462414 0.001209466263 -1046.524478 37161.992 13991044.09 100 0 0 0 0 0 0 0
-199.999938065184 -5790.01355921266 499.948861117566 1.257376066e-06 0.1000462414 0.001209466259 1046.524436 37161.99202 13991044.04 100 0 0 0 0 0 0 0
2 149.7631606 -500 -5000 -500 500 5000 5000 
199.999859122089 -5785.0185250045 499.952597307366 -1.908394818e-06 0.10007082 -0.001150016195 -982.8840902 33029.02619 -59981416.17 100 0 0 0 0 0 0 0
-199.999859122089 -5785.0185250045 499.952597307376 1.908394806e-06 0.10007082 -0.001150016192 982.8839382 33029.02623 -59981416.79 100 0 0 0 0 0 0 0
2 199.6842141 -500 -5000 -500 500 5000 5000 
199.999746984798 -5780.02223362759 499.947226596421 -2.589555431e-06 0.1000973155 0.001746496728 -1168.542825 43125.02421 3394831.295 100 0 0 0 0 0 0 0
-199.999746984799 -5780.02223362759 499.947226596406 2.589555421e-06 0.1000973155 0.001746496728 1168.542982 43125.02417 3394832.004 100 0 0 0 0 0 0 0
2 249.6052676 -500 -5000 -500 500 5000 5000 
199.999600775429 -5775.02466679744 499.946546540514 -3.279174046e-06 0.100122184 0.001381466988 -1178.813309 46736.23133 -13023176.14 100 0 0 0 0 0 0 0
-199.99960077543 -5775.02466679744 499.946546540511 3.279174033e-06 0.100122184 0.001381466991 1178.813359 46736.23132 -13023175.93 100 0 0 0 0 0 0 0
2 299.5263211 -500 -5000 -500 500 5000 5000 
199.999419682715 -5770.02580016355 499.948250580595 -3.979389721e-06 0.1001491833 -0.001079056196 -1046.492006 41936.3646 -30354139.02 100 0 0 0 0 0 0 0
-199.999419682717 -5770.02580016355 499.948250580574 3.979389707e-06 0.1001491833 -0.001079056204 1046.492034 41936.36462 -30354138.51 100 0 0 0 0 0 0 0
2 349.4473746 -500 -5000 -500 500 5000 5000 
199.999202889247 -5765.0255291079 499.945191288591 -4.714379593e-06 0.1001786779 0.002471414869 -1181.018029 47972.03237 -657525.3674 100 0 0 0 0 0 0 0
-199.99920288925 -5765.0255291079 499.945191288577 4.714379581e-06 0.1001786779 0.002471414868 1181.018303 47972.0323 -657524.3009 100 0 0 0 0 0 0 0
2 399.3684281 -500 -5000 -500 500 5000 5000 
199.998949510969 -5760.0238434584 499.94520216434 -5.446748074e-06 0.1002065306 0.0002302822637 -1373.412178 48576.86866 -14823964.3 100 0 0 0 0 0 0 0
-199.998949510973 -5760.02384345839 499.945202164321 5.446748065e-06 0.1002065306 0.0002302822694 1373.411811 48576.8688 -14823965.01 100 0 0 0 0 0 0 0
2 449.2894817 -500 -5000 -500 500 5000 5000 
199.998658869627 -5755.02071524481 499.943861200773 -6.20113447e-06 0.1002349054 8.185100237e-05 -1547.215902 43613.78052 58075425.56 100 0 0 0 0 0 0 0
-199.998658869631 -5755.02071524481 499.94386120078 6.201134464e-06 0.1002349054 8.185099314e-05 1547.216125 43613.78043 58075426.03 100 0 0 0 0 0 0 0
2 499.2105352 -500 -5000 -500 500 5000 5000 
199.998330084234 -5750.01620936901 499.94603468067 -6.977112823e-06 0.1002627571 0.0008758399684 -1456.712125 43070.73628 -6952022.519 100 0 0 0 0 0 0 0
-199.998330084238 -5750.016209369 499.946034680658 6.977112807e-06 0.1002627571 0.0008758399861 1456.712137 43070.73629 -6952022.251 100 0 0 0 0 0 0 0
2 549.1315887 -500 -5000 -500 500 5000 5000 
199.99796238038 -5745.01027429537 499.94153848697 -7.76297325e-06 0.1002926274 0.0008571619238 -1443.770005 54522.41085 14950355.8 100 0 0 0 0 0 0 0
-199.997962380384 -5745.01027429537 499.941538486999 7.762973247e-06 0.1002926274 0.0008571619431 1443.770178 54522.41076 14950355.74 100 0 0 0 0 0 0 0
2 599.0526422 -500 -5000 -500 500 5000 5000 
199.997555028046 -5740.00282532199 499.940045187694 -8.557100745e-06 0.1003216797 -0.001644498306 -1681.260706 53504.93401 63211666.76 100 0 0 0 0 0 0 0
-199.997555028051 -5740.00282532199 499.940045187652 8.557100734e-06 0.1003216797 -0.001644498292 1681.260411 53504.93415 63211666.73 100 0 0 0 0 0 0 0
2 648.9736957 -500 -5000 -500 500 5000 5000 
199.997107177259 -5734.9939073796 499.943438899178 -9.385437539e-06 0.1003522269 0.001174747912 -1297.174308 47874.4203 672081.7716 100 0 0 0 0 0 0 0
-199.997107177264 -5734.99390737959 499.943438899227 9.385437533e-06 0.1003522269 0.001174747897 1297.173876 47874.42037 672079.4259 100 0 0 0 0 0 0 0
2 698.8947493 -500 -5000 -500 500 5000 5000 
199.996618130846 -5729.98349438469 499.938886340787 -1.021074925e-05 0.100381638 -0.0008735989237 -1536.614014 58590.2476 28511562.32 100 0 0 0 0 0 0 0
-199.996618130852 -5729.98349438468 499.938886340821 1.021074924e-05 0.100381638 -0.0008735989036 1536.614301 58590.24747 28511562.54 100 0 0 0 0 0 0 0
2 748.8158028 -500 -5000 -500 500 5000 5000 
199.99608706298 -5724.97158022128 499.936990365537 -1.105857575e-05 0.1004122877 -0.001235332728 -1593.326389 62229.78922 42620497.92 100 0 0 0 0 0 0 0
-199.996087062988 -5724.97158022127 499.936990365524 1.105857572e-05 0.1004122877 -0.001235332721 1593.326335 62229.78925 42620498 100 0 0 0 0 0 0 0
2 798.7368563 -500 -5000 -500 500 5000 5000 
199.995513176884 -5719.95804804044 499.938636949355 -1.193016353e-05 0.1004461875 0.000273253618 -1733.300639 53873.35034 65229945.06 100 0 0 0 0 0 0 0
-199.995513176892 -5719.95804804043 499.938636949344 1.193016352e-05 0.1004461875 0.0002732536295 1733.300614 53873.35036 65229945.2 100 0 0 0 0 0 0 0
2 848.6579098 -500 -5000 -500 500 5000 5000 
199.994895720477 -5714.94285987768 499.938692378236 -1.280874595e-05 0.1004792655 -0.0003897212088 -1207.246585 58578.8637 -3928706.464 100 0 0 0 0 0 0 0
-199.994895720486 -5714.94285987767 499.938692378285 1.280874593e-05 0.1004792655 -0.0003897212183 1207.246981 58578.86353 -3928706.063 100 0 0 0 0 0 0 0
2 898.5789633 -500 -5000 -500 500 5000 5000 
199.994233980567 -5709.92599798224 499.936768406061 -1.370055385e-05 0.1005128259 -0.001112680504 -1474.999058 61680.96158 15803661.43 100 0 0 0 0 0 0 0
-199.994233980577 -5709.92599798223 499.936768406045 1.370055383e-05 0.1005128259 -0.00111268047 1474.999132 61680.96159 15803661.98 100 0 0 0 0 0 0 0
2 948.5000168 -500 -5000 -500 500 5000 5000 
199.993527131748 -5704.90743900271 499.942170518267 -1.46191375e-05 0.1005469227 0.0006620003271 -1167.713493 50502.40965 -53096179.31 100 0 0 0 0 0 0 0
-199.99352713176 -5704.9074390027 499.942170518258 1.461913748e-05 0.1005469227 0.0006620003325 1167.713118 50502.40975 -53096180.56 100 0 0 0 0 0 0 0
