ZONE I=2, J=2, K=2
-400 -6000 -400 0 0 0 0 
0 -6000 -400 0 0 0 0 
-400 -5600 -400 0 0 0 0 
2.92471e-14 -5600 -400 -7.9847e-15 0 0 0 
-400 -6000 0 0 0 0 0 
0 -6000 0 0 0 0 0 
-400 -5600 -4.22701e-14 0 0 -1.05829e-13 0 
4.00605e-15 -5600 3.73161e-14 -1.1857e-15 0 6.65719e-14 0 

ZONE I=2, J=2, K=2
0 -6000 -400 0 0 0 0 
400 -6000 -400 0 0 0 0 
2.92471e-14 -5600 -400 -7.9847e-15 0 0 0 
400 -5600 -400 0 0 0 0 
0 -6000 0 0 0 0 0 
400 -6000 0 0 0 0 0 
4.00605e-15 -5600 3.73161e-14 -1.1857e-15 0 6.65719e-14 0 
400 -5600 3.38604e-15 0 0 -9.19518e-14 0 

ZONE I=2, J=2, K=2
-400 -5600 -400 0 0 0 0 
2.92471e-14 -5600 -400 -7.9847e-15 0 0 0 
-400 -5200 -400 0 0 0 0 
3.9238e-15 -5200 -400 9.67033e-15 0 0 0 
-400 -5600 -4.22701e-14 0 0 -1.05829e-13 0 
4.00605e-15 -5600 3.73161e-14 -1.1857e-15 0 6.65719e-14 0 
-400 -5200 1.15007e-13 0 0 2.24501e-14 0 
-1.30594e-15 -5200 -3.32235e-14 -5.47775e-16 0 -8.37278e-14 0 

ZONE I=2, J=2, K=2
2.92471e-14 -5600 -400 -7.9847e-15 0 0 0 
400 -5600 -400 0 0 0 0 
3.9238e-15 -5200 -400 9.67033e-15 0 0 0 
400 -5200 -400 0 0 0 0 
4.00605e-15 -5600 3.73161e-14 -1.1857e-15 0 6.65719e-14 0 
400 -5600 3.38604e-15 0 0 -9.19518e-14 0 
-1.30594e-15 -5200 -3.32235e-14 -5.47775e-16 0 -8.37278e-14 0 
400 -5200 8.6401e-14 0 0 -3.44674e-14 0 

ZONE I=2, J=2, K=2
-400 -5200 -400 0 0 0 0 
3.9238e-15 -5200 -400 9.67033e-15 0 0 0 
-400 -4800 -400 0 0 0 0 
-1.8116e-14 -4800 -400 -1.34681e-15 0 0 0 
-400 -5200 1.15007e-13 0 0 2.24501e-14 0 
-1.30594e-15 -5200 -3.32235e-14 -5.47775e-16 0 -8.37278e-14 0 
-400 -4800 1.31419e-14 0 0 -7.75001e-14 0 
-8.52445e-16 -4800 1.07119e-13 -9.13515e-16 0 2.76923e-14 0 

ZONE I=2, J=2, K=2
3.9238e-15 -5200 -400 9.67033e-15 0 0 0 
400 -5200 -400 0 0 0 0 
-1.8116e-14 -4800 -400 -1.34681e-15 0 0 0 
400 -4800 -400 0 0 0 0 
-1.30594e-15 -5200 -3.32235e-14 -5.47775e-16 0 -8.37278e-14 0 
400 -5200 8.6401e-14 0 0 -3.44674e-14 0 
-8.52445e-16 -4800 1.07119e-13 -9.13515e-16 0 2.76923e-14 0 
400 -4800 -5.00887e-15 0 0 -5.55569e-14 0 

ZONE I=2, J=2, K=2
-400 -4800 -400 0 0 0 0 
-1.8116e-14 -4800 -400 -1.34681e-15 0 0 0 
-400 -4400 -400 0 0 0 0 
-1.13639e-14 -4400 -400 -1.21061e-15 0 0 0 
-400 -4800 1.31419e-14 0 0 -7.75001e-14 0 
-8.52445e-16 -4800 1.07119e-13 -9.13515e-16 0 2.76923e-14 0 
-400 -4400 8.02013e-14 0 0 6.22747e-14 0 
2.37231e-15 -4400 -2.4655e-14 1.48391e-15 0 -2.62358e-14 0 

ZONE I=2, J=2, K=2
-1.8116e-14 -4800 -400 -1.34681e-15 0 0 0 
400 -4800 -400 0 0 0 0 
-1.13639e-14 -4400 -400 -1.21061e-15 0 0 0 
400 -4400 -400 0 0 0 0 
-8.52445e-16 -4800 1.07119e-13 -9.13515e-16 0 2.76923e-14 0 
400 -4800 -5.00887e-15 0 0 -5.55569e-14 0 
2.37231e-15 -4400 -2.4655e-14 1.48391e-15 0 -2.62358e-14 0 
400 -4400 4.68484e-14 0 0 4.54037e-14 0 

ZONE I=2, J=2, K=2
-400 -4400 -400 0 0 0 0 
-1.13639e-14 -4400 -400 -1.21061e-15 0 0 0 
-400 -4000 -400 0 0 0 0 
9.44144e-15 -4000 -400 -1.37178e-14 0 0 0 
-400 -4400 8.02013e-14 0 0 6.22747e-14 0 
2.37231e-15 -4400 -2.4655e-14 1.48391e-15 0 -2.62358e-14 0 
-400 -4000 -9.80313e-15 0 0 -4.08505e-15 0 
2.01459e-16 -4000 6.32492e-14 2.8245e-15 0 6.67912e-15 0 

ZONE I=2, J=2, K=2
-1.13639e-14 -4400 -400 -1.21061e-15 0 0 0 
400 -4400 -400 0 0 0 0 
9.44144e-15 -4000 -400 -1.37178e-14 0 0 0 
400 -4000 -400 0 0 0 0 
2.37231e-15 -4400 -2.4655e-14 1.48391e-15 0 -2.62358e-14 0 
400 -4400 4.68484e-14 0 0 4.54037e-14 0 
2.01459e-16 -4000 6.32492e-14 2.8245e-15 0 6.67912e-15 0 
400 -4000 2.04958e-14 0 0 9.64165e-15 0 

ZONE I=2, J=2, K=2
-400 -4000 -400 0 0 0 0 
9.44144e-15 -4000 -400 -1.37178e-14 0 0 0 
-400 -3600 -400 0 0 0 0 
1.31894e-14 -3600 -400 1.47565e-14 0 0 0 
-400 -4000 -9.80313e-15 0 0 -4.08505e-15 0 
2.01459e-16 -4000 6.32492e-14 2.8245e-15 0 6.67912e-15 0 
-400 -3600 4.6487e-14 0 0 3.16079e-14 0 
1.71295e-16 -3600 -1.27165e-14 8.64833e-16 0 -3.44083e-14 0 

ZONE I=2, J=2, K=2
9.44144e-15 -4000 -400 -1.37178e-14 0 0 0 
400 -4000 -400 0 0 0 0 
1.31894e-14 -3600 -400 1.47565e-14 0 0 0 
400 -3600 -400 0 0 0 0 
2.01459e-16 -4000 6.32492e-14 2.8245e-15 0 6.67912e-15 0 
400 -4000 2.04958e-14 0 0 9.64165e-15 0 
1.71295e-16 -3600 -1.27165e-14 8.64833e-16 0 -3.44083e-14 0 
400 -3600 4.60809e-14 0 0 -8.13179e-14 0 

ZONE I=2, J=2, K=2
-400 -3600 -400 0 0 0 0 
1.31894e-14 -3600 -400 1.47565e-14 0 0 0 
-400 -3200 -400 0 0 0 0 
6.72675e-15 -3200 -400 -2.05387e-15 0 0 0 
-400 -3600 4.6487e-14 0 0 3.16079e-14 0 
1.71295e-16 -3600 -1.27165e-14 8.64833e-16 0 -3.44083e-14 0 
-400 -3200 -3.49231e-14 0 0 -6.3009e-14 0 
-4.43435e-16 -3200 4.88456e-14 6.7608e-16 0 8.73322e-14 0 

ZONE I=2, J=2, K=2
1.31894e-14 -3600 -400 1.47565e-14 0 0 0 
400 -3600 -400 0 0 0 0 
6.72675e-15 -3200 -400 -2.05387e-15 0 0 0 
400 -3200 -400 0 0 0 0 
1.71295e-16 -3600 -1.27165e-14 8.64833e-16 0 -3.44083e-14 0 
400 -3600 4.60809e-14 0 0 -8.13179e-14 0 
-4.43435e-16 -3200 4.88456e-14 6.7608e-16 0 8.73322e-14 0 
400 -3200 -1.48835e-14 0 0 4.11756e-14 0 

ZONE I=2, J=2, K=2
-400 -3200 -400 0 0 0 0 
6.72675e-15 -3200 -400 -2.05387e-15 0 0 0 
-400 -2800 -400 0 0 0 0 
8.79341e-15 -2800 -400 1.68224e-14 0 0 0 
-400 -3200 -3.49231e-14 0 0 -6.3009e-14 0 
-4.43435e-16 -3200 4.88456e-14 6.7608e-16 0 8.73322e-14 0 
-400 -2800 2.68541e-15 0 0 5.43039e-14 0 
3.45518e-16 -2800 -1.60154e-14 -2.95555e-15 0 -1.5539e-14 0 

ZONE I=2, J=2, K=2
6.72675e-15 -3200 -400 -2.05387e-15 0 0 0 
400 -3200 -400 0 0 0 0 
8.79341e-15 -2800 -400 1.68224e-14 0 0 0 
400 -2800 -400 0 0 0 0 
-4.43435e-16 -3200 4.88456e-14 6.7608e-16 0 8.73322e-14 0 
400 -3200 -1.48835e-14 0 0 4.11756e-14 0 
3.45518e-16 -2800 -1.60154e-14 -2.95555e-15 0 -1.5539e-14 0 
400 -2800 -1.02668e-14 0 0 -6.54392e-14 0 

ZONE I=2, J=2, K=2
-400 -2800 -400 0 0 0 0 
8.79341e-15 -2800 -400 1.68224e-14 0 0 0 
-400 -2400 -400 0 0 0 0 
1.5204e-14 -2400 -400 -1.04719e-14 0 0 0 
-400 -2800 2.68541e-15 0 0 5.43039e-14 0 
3.45518e-16 -2800 -1.60154e-14 -2.95555e-15 0 -1.5539e-14 0 
-400 -2400 1.36365e-14 0 0 2.26984e-14 0 
-1.00396e-15 -2400 1.29774e-14 3.58535e-15 0 9.52431e-15 0 

ZONE I=2, J=2, K=2
8.79341e-15 -2800 -400 1.68224e-14 0 0 0 
400 -2800 -400 0 0 0 0 
1.5204e-14 -2400 -400 -1.04719e-14 0 0 0 
400 -2400 -400 0 0 0 0 
3.45518e-16 -2800 -1.60154e-14 -2.95555e-15 0 -1.5539e-14 0 
400 -2800 -1.02668e-14 0 0 -6.54392e-14 0 
-1.00396e-15 -2400 1.29774e-14 3.58535e-15 0 9.52431e-15 0 
400 -2400 3.91422e-14 0 0 5.94161e-14 0 

ZONE I=2, J=2, K=2
-400 -2400 -400 0 0 0 0 
1.5204e-14 -2400 -400 -1.04719e-14 0 0 0 
-400 -2000 -400 0 0 0 0 
6.36851e-15 -2000 -400 -2.59675e-15 0 0 0 
