0.125664 0 2 30 2 1.00531e+13 1.9385e-06 -7.73313 -4.73798e+07 2.69321e+11 -0.032817 -0.0190054 23100.9 195.428 
69.1154 0 2 30 2.00001 1.00531e+13 -4.96464 -48783.9 -1.25755e+09 4.25796e+12 -1991.03 -5402.49 3.62846e+06 1.3977e+07 
138.105 0 2 30 1.99988 1.00531e+13 -22.5602 -36769.8 -1.39251e+09 3.72139e+12 86.4423 -33652.9 4.18993e+06 1.09995e+07 
207.095 0 2 30 2.0001 1.00531e+13 -21.2982 213.841 -1.50731e+09 3.248e+12 2226.83 64718.2 4.14799e+06 1.12378e+07 
276.085 0 2 30 2.00024 1.00531e+13 -30.8127 10828.4 -4.46104e+08 -3.08487e+12 -3134.35 7343.41 4.25653e+06 1.4556e+07 
345.074 0 2 30 2.00023 1.00531e+13 -26.4399 -71675.1 -1.65531e+09 1.6111e+12 162.375 70362.1 3.3646e+06 1.68164e+07 
414.064 0 2 29.9999 2.00026 1.00531e+13 -29.69 57417.9 -1.46677e+09 5.95968e+11 -2435.59 96989.6 4.40155e+06 1.47019e+07 
483.054 0 2 30 2.00004 1.00531e+13 -32.1925 129148 8.47487e+08 -1.16515e+13 -98.4414 125493 4.62135e+06 1.69048e+07 
552.043 0 2 30 2.00006 1.00531e+13 -51.5405 182881 4.76136e+08 -9.68354e+12 1082.19 32612 4.24232e+06 1.78309e+07 
621.033 0 2 30 1.99998 1.00531e+13 -22.5868 39013.1 3.54706e+08 -9.77863e+12 2816.77 86800.8 5.00001e+06 1.43562e+07 
690.023 0 2 30 1.99973 1.00531e+13 -33.7897 -58993.2 -9.91938e+08 -4.42308e+12 349.92 80750.5 5.20179e+06 1.39e+07 
759.013 0 2 30.0001 1.99944 1.00531e+13 -49.4741 -46884.7 -1.2759e+08 -9.89397e+12 -6483.79 -89956.5 4.98145e+06 2.17705e+07 
828.002 0 2 30 1.99934 1.00531e+13 3.3259 -11829.3 -1.35284e+09 -4.46672e+12 -298.417 164713 6.29798e+06 1.71591e+07 
896.992 0 2 30 1.99941 1.00531e+13 -29.1516 78364.6 -1.26075e+09 -6.68021e+12 152.729 -17385.8 5.19137e+06 1.94758e+07 
965.982 0 2 30.0001 1.99923 1.00531e+13 -40.3461 -46335.4 -2.55372e+09 -1.84706e+12 4526.54 41071.7 4.85502e+06 2.39262e+07 
1034.97 0 2 30 1.99923 1.00531e+13 -46.4452 37382.4 -3.60843e+09 2.13097e+12 1321.76 -26809.4 5.59416e+06 2.29978e+07 
1103.96 0 2 30 1.99917 1.00531e+13 -19.9893 -8780.5 -2.22207e+09 -4.73431e+12 -4925.43 83917.1 6.06069e+06 2.26714e+07 
1172.95 0 2 30 1.99916 1.00531e+13 -51.618 -31829.8 -1.82967e+09 -7.25703e+12 -3355.7 -70670.2 7.00455e+06 2.20186e+07 
1241.94 0 2 29.9999 1.99929 1.00531e+13 -45.9553 -96885.6 -2.15996e+09 -5.2228e+12 2406.27 -19264.5 6.8422e+06 2.30867e+07 
1310.93 0 2 30 1.99903 1.00531e+13 -2.84671 -99670.6 -2.1184e+09 -5.73822e+12 2910.06 109957 7.45312e+06 1.86615e+07 
1379.92 0 2 30 1.9988 1.00531e+13 -48.5668 156692 -1.69627e+09 -6.96149e+12 -2132.87 -109643 6.87812e+06 2.72774e+07 
1448.91 0 2 30.0001 1.99857 1.00531e+13 -12.6379 13537 -5.05378e+08 -1.23982e+13 -4958.23 -2757.53 9.05624e+06 2.45093e+07 
1517.9 0 2 30 1.99854 1.00531e+13 -49.0398 -35361.5 -1.24228e+09 -8.72183e+12 -2688.94 -135328 9.38955e+06 2.57136e+07 
1586.89 0 2 30.0001 1.99821 1.00531e+13 -31.5431 -60490.4 -9.67818e+08 -1.10462e+13 2894.56 -34855.2 1.09565e+07 2.92798e+07 
1655.88 0 2 30.0001 1.99791 1.00531e+13 -78.002 -176495 -2.55163e+09 -3.78964e+12 -1515.71 -285906 1.30586e+07 3.76353e+07 
1724.87 0 2 30.0001 1.99783 1.00531e+13 16.5843 -195410 -1.8306e+09 -7.31296e+12 -3826.72 148861 1.0968e+07 3.54739e+07 
1793.86 0 2 30.0001 1.99767 1.00531e+13 -14.0142 1090.7 -2.35998e+09 -4.62648e+12 -4173.39 -82057.6 1.36198e+07 4.16157e+07 
1862.85 0 2 30.0001 1.99779 1.00531e+13 -34.108 -10073.2 -2.96897e+09 -2.49927e+12 -550.293 -155228 1.73141e+07 4.1028e+07 
1931.84 0 2 30 1.99773 1.00531e+13 30.9518 -109643 -3.49545e+09 4.444e+11 108.242 132303 1.795e+07 3.88572e+07 
2000.83 0 2 30.0001 1.99757 1.00531e+13 8.59499 -776.962 -3.46707e+09 1.09677e+12 -699.99 -66990.5 2.20626e+07 4.06741e+07 
2069.82 0 2 30.0001 1.99755 1.00531e+13 13.1423 -70543.8 -1.34209e+09 -8.24788e+12 -10521.2 -93242.1 2.3631e+07 4.95905e+07 
2138.81 0 2 30 1.99762 1.00531e+13 16.2791 -331947 -1.90448e+09 -3.99667e+12 -7579.54 -97823.6 3.13635e+07 3.69495e+07 
2207.8 0 2 30 1.99752 1.00531e+13 44.1737 -120580 -1.66343e+09 -4.0636e+12 2281.18 28298.7 3.44947e+07 5.11105e+07 
2276.79 0 2 30.0001 1.99711 1.00531e+13 34.4324 26365.5 -1.90087e+09 -1.51516e+12 -1990.08 -80564.9 3.63197e+07 5.2825e+07 
2345.78 0 2 30.0001 1.99704 1.00531e+13 25.8235 -277107 -9.19204e+08 -5.28584e+12 -1471.46 -196183 3.54003e+07 6.67105e+07 
2414.77 0 2 30.0001 1.99683 1.00531e+13 77.164 -196746 1.05068e+08 -9.25507e+12 -13742 -67453.9 4.36125e+07 7.85693e+07 
2483.76 0 2 30.0002 1.99668 1.00531e+13 51.721 141888 -1.76316e+09 1.99381e+11 -4812.67 -230328 4.08465e+07 8.92683e+07 
2552.75 0 2 30.0001 1.99664 1.00531e+13 80.7732 -107107 -1.26257e+09 -2.76434e+12 8963.65 -115005 6.0186e+07 8.84572e+07 
2621.74 0 2 30.0002 1.99641 1.00531e+13 155.183 -191726 -2.4177e+09 3.94354e+12 -4522.16 297839 8.53305e+07 9.21925e+07 
2690.73 0 2 30.0002 1.99644 1.00531e+13 100.493 -59353.8 -2.92522e+08 -7.06195e+12 -7999.32 -138552 9.95834e+07 1.2851e+08 
2759.71 0 2 30.0002 1.99663 1.00531e+13 74.7627 118998 -1.1488e+09 -1.37263e+12 -4786.18 -294532 1.0478e+08 1.61787e+08 
2828.7 0 2 30.0001 1.99673 1.00531e+13 80.0979 45146.7 -1.83053e+09 2.50447e+12 1700.43 -159682 1.41049e+08 1.36315e+08 
2897.69 0 2 30.0002 1.9966 1.00531e+13 132.359 15654.1 -1.05128e+09 6.23999e+10 13545 161161 2.28786e+08 1.59509e+08 
2966.68 0 2 30.0001 1.99672 1.00531e+13 29.5117 63555.3 -6.74038e+08 -1.02532e+11 -9151.07 -325116 2.41358e+08 2.32676e+08 
3035.67 0 2 30.0001 1.99672 1.00531e+13 60.6296 117734 1.39738e+09 -8.59899e+12 -10260.3 -104801 2.34362e+08 3.70054e+08 
