0.125664 0 2 30 2 1.00531e+13 -0.000327944 -6.25238 -1.81772e+07 1.02376e+11 -0.0499901 -1.87685 726.905 2.53553 
69.1154 0 2 30 2.00002 1.00531e+13 -3.83767 -104335 -1.96994e+09 6.42259e+12 919.788 -15489.6 4.70725e+06 1.65209e+07 
138.105 0 2 30.0001 1.99983 1.00531e+13 -11.6403 -105060 -2.31465e+09 6.19424e+12 3107.22 -37529.3 4.84057e+06 1.4132e+07 
207.095 0 2 30 2.00016 1.00531e+13 -2.68176 -13904.8 -2.37364e+09 4.69804e+12 -1229.89 44687.2 5.24373e+06 1.16559e+07 
276.085 0 2 29.9999 2.00039 1.00531e+13 -21.4288 52024.7 -6.50711e+08 -5.64383e+12 -4718.17 61556.9 6.06053e+06 1.50152e+07 
345.074 0 2 30 2.00037 1.00531e+13 -12.7686 -205963 -2.89965e+09 3.68643e+12 -1773.1 168491 3.7543e+06 2.12933e+07 
414.064 0 2 29.9999 2.00039 1.00531e+13 -4.05266 102701 -2.11547e+09 -6.41491e+11 6385.3 231581 4.60874e+06 1.77608e+07 
483.054 0 2 30 2.00005 1.00531e+13 -18.0186 312912 1.25437e+09 -1.82525e+13 4827.99 100288 6.30201e+06 1.65282e+07 
552.043 0 2 29.9999 2.00007 1.00531e+13 -5.49243 478727 7.26971e+08 -1.54877e+13 -3508.48 194049 5.65026e+06 2.12679e+07 
621.033 0 2 29.9999 1.99993 1.00531e+13 -27.6216 94676.7 4.85323e+08 -1.54193e+13 -8963.93 103796 6.62092e+06 9.42239e+06 
690.023 0 2 30 1.9995 1.00531e+13 -5.91629 -167174 -1.48941e+09 -7.77939e+12 948.162 247183 7.38492e+06 1.04461e+07 
759.013 0 2 30.0001 1.99906 1.00531e+13 -80.5972 -69678.1 -4.61192e+08 -1.45831e+13 11124.9 -100821 5.03491e+06 2.37675e+07 
828.002 0 2 30.0001 1.99888 1.00531e+13 -41.576 13168.3 -2.27984e+09 -6.73115e+12 5798.51 75895.9 6.05908e+06 1.42842e+07 
896.992 0 2 30 1.99899 1.00531e+13 -39.9563 218363 -1.80778e+09 -1.20366e+13 -8497.56 81668.8 6.1464e+06 1.5072e+07 
965.982 0 2 30.0001 1.99872 1.00531e+13 27.1275 -102794 -4.27534e+09 -1.98009e+12 -10119.7 339578 5.91886e+06 2.32351e+07 
1034.97 0 2 30 1.99873 1.00531e+13 8.60414 133868 -5.66429e+09 2.76054e+12 4482.97 162633 7.68099e+06 2.15087e+07 
1103.96 0 2 30 1.99862 1.00531e+13 21.3023 -33126.5 -3.31834e+09 -8.73686e+12 11090.3 170589 5.7917e+06 1.91312e+07 
1172.95 0 2 30 1.99863 1.00531e+13 -14.6482 -221794 -3.10379e+09 -1.01774e+13 2167.4 -38268.1 6.66001e+06 2.41718e+07 
1241.94 0 2 29.9999 1.99881 1.00531e+13 27.361 -111253 -3.1451e+09 -9.62173e+12 -7745.07 266879 6.62576e+06 2.62317e+07 
1310.93 0 2 30 1.99842 1.00531e+13 -3.94541 -218592 -3.7423e+09 -6.41581e+12 -8459.46 130545 6.56858e+06 1.43154e+07 
1379.92 0 2 30 1.99804 1.00531e+13 23.3484 314917 -2.1974e+09 -1.31139e+13 4705.57 227020 4.62528e+06 3.0222e+07 
1448.91 0 2 30.0001 1.99769 1.00531e+13 -53.4896 120311 -5.88822e+08 -2.00478e+13 9272.5 -90342.7 5.96616e+06 2.09251e+07 
1517.9 0 2 30 1.99761 1.00531e+13 6.73688 -82472.7 -2.05487e+09 -1.24055e+13 3501.13 184469 5.47311e+06 1.72246e+07 
1586.89 0 2 30.0001 1.99709 1.00531e+13 -12.1119 -265953 -1.34077e+09 -1.75469e+13 -7473.54 96168.9 6.18924e+06 2.06834e+07 
1655.88 0 2 30.0001 1.99664 1.00531e+13 -45.3372 -412603 -4.62025e+09 -1.62932e+12 -2695.79 -168606 6.97805e+06 2.54589e+07 
1724.87 0 2 30.0001 1.99651 1.00531e+13 4.38632 -394811 -2.96182e+09 -1.0026e+13 2073.1 1500.83 4.90265e+06 2.25271e+07 
1793.86 0 2 30.0002 1.99629 1.00531e+13 -21.6423 -171843 -3.3915e+09 -8.12736e+12 9823.86 -66677.6 6.16157e+06 2.8203e+07 
1862.85 0 2 30.0001 1.99647 1.00531e+13 3.6808 -90873.6 -4.67191e+09 -2.9057e+12 -135.794 83605.8 5.60096e+06 3.1136e+07 
1931.84 0 2 30.0001 1.99636 1.00531e+13 53.5046 -23824.7 -5.00361e+09 -8.60993e+11 -13005.8 303832 5.51101e+06 2.77054e+07 
2000.83 0 2 30.0002 1.99616 1.00531e+13 71.1354 -152102 -5.26289e+09 2.05135e+12 321.982 293492 7.3413e+06 2.99765e+07 
2069.82 0 2 30.0001 1.99616 1.00531e+13 -4.64581 -336040 -1.88471e+09 -1.26094e+13 1695.69 -112382 6.5646e+06 3.64296e+07 
2138.81 0 2 30 1.99625 1.00531e+13 66.66 -738201 -2.78247e+09 -5.6343e+12 3588.8 206137 4.76246e+06 2.42699e+07 
2207.8 0 2 30 1.99609 1.00531e+13 71.0497 -439941 -2.89201e+09 -2.71156e+12 -966.638 216310 6.38845e+06 2.81341e+07 
2276.79 0 2 30.0002 1.99546 1.00531e+13 -4.75675 121241 -2.26963e+09 -4.39703e+12 -6869.09 -99758.1 6.21108e+06 2.88952e+07 
2345.78 0 2 30.0001 1.99536 1.00531e+13 -1.48615 -422879 -1.42849e+09 -6.15119e+12 2450.28 -158918 6.14328e+06 3.31995e+07 
2414.77 0 2 30.0002 1.99503 1.00531e+13 20.608 -399283 4.19703e+08 -1.38405e+13 6033.28 -31103.3 7.187e+06 2.06195e+07 
2483.76 0 2 30.0002 1.99487 1.00531e+13 17.0059 961.213 -2.13469e+09 -1.34301e+12 -2615.87 -84609.8 6.06738e+06 3.19876e+07 
2552.75 0 2 30.0002 1.99474 1.00531e+13 1.87009 -230078 -2.76989e+09 2.15593e+12 -3689.55 -228469 7.31095e+06 2.59749e+07 
2621.74 0 2 30.0003 1.99444 1.00531e+13 44.5639 -438913 -3.33083e+09 5.49665e+12 -5039.39 -59541.5 5.91814e+06 2.97156e+07 
2690.73 0 2 30.0003 1.99455 1.00531e+13 40.5018 -389058 -1.71891e+09 -1.77851e+12 3977.28 -127193 6.99483e+06 3.62239e+07 
2759.71 0 2 30.0002 1.99481 1.00531e+13 99.0147 -160109 -2.1895e+09 1.91366e+12 5961.92 137677 8.14918e+06 3.02923e+07 
2828.7 0 2 30.0001 1.99506 1.00531e+13 113.391 -197137 -3.49055e+09 9.67969e+12 -6222.3 148373 8.11771e+06 3.04425e+07 
2897.69 0 2 30.0002 1.99483 1.00531e+13 82.8149 367537 -1.80845e+09 3.22893e+12 -8581.44 -38397.7 5.72364e+06 4.10349e+07 
2966.68 0 2 30.0002 1.99491 1.00531e+13 65.4029 -86299.8 -8.22274e+08 1.19159e+12 -8230.33 -198802 8.28241e+06 3.2056e+07 
3035.67 0 2 30.0001 1.99514 1.00531e+13 161.879 -261111 1.74682e+09 -7.81604e+12 6545.39 322288 7.55631e+06 3.42097e+07 
3104.66 0 2 30.0002 1.99492 1.00531e+13 122.332 -150116 -3.17902e+08 4.96436e+12 8549.04 205102 6.68259e+06 3.00299e+07 
3173.65 0 2 30.0002 1.99486 1.00531e+13 15.6296 339555 5.64983e+08 1.0982e+12 -4828.85 -235284 9.64369e+06 3.64257e+07 
